timestamp,price,datetime
1755801284275,0.8594,2025-08-22T00:04:44.275000
1755801285575,0.8594,2025-08-22T00:04:45.575000
1755801287587,0.8594,2025-08-22T00:04:47.587000
1755801289582,0.8594,2025-08-22T00:04:49.582000
1755801291577,0.8594,2025-08-22T00:04:51.577000
1755801293895,0.8594,2025-08-22T00:04:53.895000
