timestamp,price,datetime
1755801409898,4248.88,2025-08-22T00:06:49.898000
1755801411893,4248.88,2025-08-22T00:06:51.893000
1755801413589,4248.88,2025-08-22T00:06:53.589000
1755801415596,4246.97,2025-08-22T00:06:55.596000
1755801417913,4246.97,2025-08-22T00:06:57.913000
1755801419917,4246.97,2025-08-22T00:06:59.917000
1755801421594,4246.97,2025-08-22T00:07:01.594000
1755801423603,4246.96,2025-08-22T00:07:03.603000
1755801425987,4246.92,2025-08-22T00:07:05.987000
1755801427509,4246.92,2025-08-22T00:07:07.509000
1755801428009,4246.92,2025-08-22T00:07:08.009000
1755801429774,4246.92,2025-08-22T00:07:09.774000
1755801431913,4246.92,2025-08-22T00:07:11.913000
1755801433908,4246.92,2025-08-22T00:07:13.908000
1755801435599,4246.92,2025-08-22T00:07:15.599000
1755801437597,4246.92,2025-08-22T00:07:17.597000
1755801439922,4246.92,2025-08-22T00:07:19.922000
1755801441911,4246.92,2025-08-22T00:07:21.911000
1755801443604,4249.59,2025-08-22T00:07:23.604000
1755801445920,4249.59,2025-08-22T00:07:25.920000
1755801447597,4249.5,2025-08-22T00:07:27.597000
1755801449916,4249.5,2025-08-22T00:07:29.916000
1755801451913,4249.5,2025-08-22T00:07:31.913000
1755801453911,4249.5,2025-08-22T00:07:33.911000
1755801455919,4249.5,2025-08-22T00:07:35.919000
1755801457603,4249.5,2025-08-22T00:07:37.603000
1755801459924,4249.59,2025-08-22T00:07:39.924000
1755801461602,4249.59,2025-08-22T00:07:41.602000
1755801463599,4251.57,2025-08-22T00:07:43.599000
1755801465603,4251.57,2025-08-22T00:07:45.603000
1755801467597,4251.57,2025-08-22T00:07:47.597000
1755801469906,4251.57,2025-08-22T00:07:49.906000
1755801471602,4251.57,2025-08-22T00:07:51.602000
1755801473606,4251.57,2025-08-22T00:07:53.606000
1755801475608,4253.01,2025-08-22T00:07:55.608000
1755801477906,4253.01,2025-08-22T00:07:57.906000
1755801479598,4254.84,2025-08-22T00:07:59.598000
1755801481599,4254.85,2025-08-22T00:08:01.599000
1755801483927,4254.84,2025-08-22T00:08:03.927000
1755801485893,4254.84,2025-08-22T00:08:05.893000
1755801487916,4254.84,2025-08-22T00:08:07.916000
1755801488109,4254.84,2025-08-22T00:08:08.109000
1755801489890,4254.85,2025-08-22T00:08:09.890000
1755801491896,4254.85,2025-08-22T00:08:11.896000
1755801493601,4254.85,2025-08-22T00:08:13.601000
1755801495932,4254.85,2025-08-22T00:08:15.932000
1755801497598,4253.08,2025-08-22T00:08:17.598000
1755801499602,4253.08,2025-08-22T00:08:19.602000
1755801501602,4253.08,2025-08-22T00:08:21.602000
1755801503599,4253.08,2025-08-22T00:08:23.599000
1755801505897,4253.08,2025-08-22T00:08:25.897000
1755801507620,4253.08,2025-08-22T00:08:27.620000
1755801509894,4253.01,2025-08-22T00:08:29.894000
1755801511592,4253.01,2025-08-22T00:08:31.592000
1755801513922,4253.01,2025-08-22T00:08:33.922000
