timestamp,price,datetime
1755801100725,181.71,2025-08-22T00:01:40.725000
1755801101088,181.71,2025-08-22T00:01:41.088000
1755801103111,181.71,2025-08-22T00:01:43.111000
1755801105390,181.71,2025-08-22T00:01:45.390000
1755801107074,181.71,2025-08-22T00:01:47.074000
1755801109404,181.71,2025-08-22T00:01:49.404000
1755801111085,181.71,2025-08-22T00:01:51.085000
